STATION,STATION_NAME,DATE,HPCP
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950702 12:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950702 21:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950702 23:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950703 09:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950704 02:00,0.32
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950715 16:00,0.39
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950716 14:00,0.53
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950716 17:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950716 18:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950720 00:00,1.51
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950720 01:00,0.30
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950720 02:00,0.06
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950720 03:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950721 00:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950722 00:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950722 01:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950722 02:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950731 20:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950731 23:00,0.55
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 00:00,0.09
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 01:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 05:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 06:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 07:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 09:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 10:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 13:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 14:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950801 15:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 11:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 12:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 14:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 16:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 17:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 18:00,0.11
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950802 19:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950803 10:00,0.06
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950803 11:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950803 12:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950803 13:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950803 14:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950806 02:00,0.84
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950806 03:00,0.24
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950806 04:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950814 19:00,0.17
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950814 20:00,0.20
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950814 21:00,0.17
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950814 22:00,0.92
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950814 23:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 00:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 02:00,1.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 03:00,0.23
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 04:00,0.22
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950815 06:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950816 02:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950816 03:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950816 04:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950901 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950911 23:00,0.26
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950912 00:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 14:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 15:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 16:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 17:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 18:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 19:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 22:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950918 23:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950919 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950919 04:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 03:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 04:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 05:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 06:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 07:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 09:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 10:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 11:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950921 12:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950929 03:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950929 04:00,0.28
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950929 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950930 02:00,0.46
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950930 03:00,0.39
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19950930 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951001 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951002 09:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951002 10:00,0.06
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951002 11:00,0.14
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951002 13:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951002 14:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951031 11:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951031 20:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951101 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951101 03:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951101 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951105 00:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951105 02:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951113 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951201 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951208 05:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951208 08:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951208 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951216 23:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951217 00:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951217 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951217 21:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 02:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 03:00,0.10
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 04:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 09:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 12:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 18:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 19:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 22:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951218 23:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951221 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951221 15:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951222 05:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19951229 22:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960101 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960117 15:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960201 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960226 22:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960301 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 12:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 14:00,0.16
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 15:00,0.16
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 16:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 19:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 20:00,0.23
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 21:00,0.11
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 22:00,0.13
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960314 23:00,0.12
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960315 00:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 16:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 17:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 18:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 19:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 20:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 21:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960317 22:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960318 00:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960324 12:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960324 13:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960328 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960328 02:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960328 03:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 09:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 10:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 11:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 12:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 13:00,0.10
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 14:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 18:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 19:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960330 20:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960401 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960403 13:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960413 23:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960414 14:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960414 15:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960414 16:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960414 18:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960427 23:00,0.32
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 00:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 01:00,0.28
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 02:00,0.52
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 03:00,0.17
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 11:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960428 17:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960429 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960429 15:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960429 19:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960501 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960505 06:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960505 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960507 05:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960507 07:00,0.31
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960507 08:00,0.28
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960508 23:00,0.14
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 03:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 04:00,0.21
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 05:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 06:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960510 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960512 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960512 11:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960514 11:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 01:00,0.16
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 02:00,0.10
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 03:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 04:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 05:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 08:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 09:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 10:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 11:00,0.45
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960525 12:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960526 05:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960526 06:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960526 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960526 14:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960526 16:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960601 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960604 10:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960604 11:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960604 12:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960604 13:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960604 14:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960606 10:00,0.24
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960606 11:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960615 12:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960615 13:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960616 03:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960616 04:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960616 05:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960624 14:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960627 14:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960630 17:00,0.11
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960630 18:00,0.90
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960630 19:00,0.15
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960701 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960707 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960708 02:00,1.12
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960708 04:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 04:00,0.10
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 05:00,0.12
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 06:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 07:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 08:00,0.15
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 09:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 10:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 11:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 12:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 13:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960709 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960710 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960711 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960711 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960714 03:00,0.11
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960714 04:00,0.21
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,19960714 06:00,0.00
